縣市,鄉鎮市區,公司,年,新增數,累計總數
高雄市,仁武區,新光人壽保險股份有限公司（原台新人壽）,2019,0,1
高雄市,仁武區,新光人壽保險股份有限公司（原台新人壽）,2020,0,1
高雄市,仁武區,新光人壽保險股份有限公司（原台新人壽）,2021,0,1
高雄市,仁武區,新光人壽保險股份有限公司（原台新人壽）,2022,0,1
高雄市,仁武區,新光人壽保險股份有限公司（原台新人壽）,2023,0,1
高雄市,仁武區,新光人壽保險股份有限公司（原台新人壽）,2024,0,1
高雄市,仁武區,新光人壽保險股份有限公司（原台新人壽）,2025,0,1
高雄市,仁武區,新光人壽保險股份有限公司（原台新人壽）,2026,0,1
高雄市,前金區,全部,1962,0,0
高雄市,前金區,全部,1963,0,0
高雄市,前金區,全部,1964,0,0
高雄市,前金區,全部,1965,0,0
高雄市,前金區,全部,1966,0,0
高雄市,前金區,全部,1967,0,0
高雄市,前金區,全部,1968,0,0
高雄市,前金區,全部,1969,1,1
高雄市,前金區,全部,1970,0,1
高雄市,前金區,全部,1971,0,1
高雄市,前金區,全部,1972,0,1
高雄市,前金區,全部,1973,0,1
高雄市,前金區,全部,1974,0,1
高雄市,前金區,全部,1975,0,1
高雄市,前金區,全部,1976,0,1
高雄市,前金區,全部,1977,0,1
高雄市,前金區,全部,1978,2,3
高雄市,前金區,全部,1979,0,3
高雄市,前金區,全部,1980,0,3
高雄市,前金區,全部,1981,0,3
高雄市,前金區,全部,1982,0,3
高雄市,前金區,全部,1983,0,3
高雄市,前金區,全部,1984,0,3
高雄市,前金區,全部,1985,0,3
高雄市,前金區,全部,1986,0,3
高雄市,前金區,全部,1987,0,3
高雄市,前金區,全部,1988,0,3
高雄市,前金區,全部,1989,0,3
高雄市,前金區,全部,1990,0,3
高雄市,前金區,全部,1991,0,3
高雄市,前金區,全部,1992,0,3
高雄市,前金區,全部,1993,0,3
高雄市,前金區,全部,1994,8,11
高雄市,前金區,全部,1995,0,11
高雄市,前金區,全部,1996,0,11
高雄市,前金區,全部,1997,1,12
高雄市,前金區,全部,1998,0,12
高雄市,前金區,全部,1999,1,13
高雄市,前金區,全部,2000,0,13
高雄市,前金區,全部,2001,0,13
高雄市,前金區,全部,2002,0,13
高雄市,前金區,全部,2003,0,13
高雄市,前金區,全部,2004,1,14
高雄市,前金區,全部,2005,0,14
高雄市,前金區,全部,2006,0,14
高雄市,前金區,全部,2007,1,15
高雄市,前金區,全部,2008,0,15
高雄市,前金區,全部,2009,1,16
高雄市,前金區,全部,2010,1,17
高雄市,前金區,全部,2011,0,17
高雄市,前金區,全部,2012,1,18
高雄市,前金區,全部,2013,0,18
高雄市,前金區,全部,2014,3,21
高雄市,前金區,全部,2015,0,21
高雄市,前金區,全部,2016,1,22
高雄市,前金區,全部,2017,0,22
高雄市,前金區,全部,2018,2,24
高雄市,前金區,全部,2019,1,25
高雄市,前金區,全部,2020,1,26
高雄市,前金區,全部,2021,0,26
高雄市,前金區,全部,2022,0,26
高雄市,前金區,全部,2023,0,26
高雄市,前金區,全部,2024,1,27
高雄市,前金區,全部,2025,3,30
高雄市,前金區,全部,2026,0,30
高雄市,前金區,南山人壽保險股份有限公司,1962,0,0
高雄市,前金區,南山人壽保險股份有限公司,1963,0,0
高雄市,前金區,南山人壽保險股份有限公司,1964,0,0
高雄市,前金區,南山人壽保險股份有限公司,1965,0,0
高雄市,前金區,南山人壽保險股份有限公司,1966,0,0
高雄市,前金區,南山人壽保險股份有限公司,1967,0,0
高雄市,前金區,南山人壽保險股份有限公司,1968,0,0
高雄市,前金區,南山人壽保險股份有限公司,1969,0,0
高雄市,前金區,南山人壽保險股份有限公司,1970,0,0
高雄市,前金區,南山人壽保險股份有限公司,1971,0,0
高雄市,前金區,南山人壽保險股份有限公司,1972,0,0
高雄市,前金區,南山人壽保險股份有限公司,1973,0,0
高雄市,前金區,南山人壽保險股份有限公司,1974,0,0
高雄市,前金區,南山人壽保險股份有限公司,1975,0,0
高雄市,前金區,南山人壽保險股份有限公司,1976,0,0
高雄市,前金區,南山人壽保險股份有限公司,1977,0,0
高雄市,前金區,南山人壽保險股份有限公司,1978,0,0
高雄市,前金區,南山人壽保險股份有限公司,1979,0,0
高雄市,前金區,南山人壽保險股份有限公司,1980,0,0
高雄市,前金區,南山人壽保險股份有限公司,1981,0,0
高雄市,前金區,南山人壽保險股份有限公司,1982,0,0
高雄市,前金區,南山人壽保險股份有限公司,1983,0,0
高雄市,前金區,南山人壽保險股份有限公司,1984,0,0
高雄市,前金區,南山人壽保險股份有限公司,1985,0,0
高雄市,前金區,南山人壽保險股份有限公司,1986,0,0
高雄市,前金區,南山人壽保險股份有限公司,1987,0,0
高雄市,前金區,南山人壽保險股份有限公司,1988,0,0
高雄市,前金區,南山人壽保險股份有限公司,1989,0,0
高雄市,前金區,南山人壽保險股份有限公司,1990,0,0
高雄市,前金區,南山人壽保險股份有限公司,1991,0,0
高雄市,前金區,南山人壽保險股份有限公司,1992,0,0
高雄市,前金區,南山人壽保險股份有限公司,1993,0,0
高雄市,前金區,南山人壽保險股份有限公司,1994,0,0
高雄市,前金區,南山人壽保險股份有限公司,1995,0,0
高雄市,前金區,南山人壽保險股份有限公司,1996,0,0
高雄市,前金區,南山人壽保險股份有限公司,1997,0,0
高雄市,前金區,南山人壽保險股份有限公司,1998,0,0
高雄市,前金區,南山人壽保險股份有限公司,1999,0,0
高雄市,前金區,南山人壽保險股份有限公司,2000,0,0
高雄市,前金區,南山人壽保險股份有限公司,2001,0,0
高雄市,前金區,南山人壽保險股份有限公司,2002,0,0
高雄市,前金區,南山人壽保險股份有限公司,2003,0,0
高雄市,前金區,南山人壽保險股份有限公司,2004,0,0
高雄市,前金區,南山人壽保險股份有限公司,2005,0,0
高雄市,前金區,南山人壽保險股份有限公司,2006,0,0
高雄市,前金區,南山人壽保險股份有限公司,2007,0,0
高雄市,前金區,南山人壽保險股份有限公司,2008,0,0
高雄市,前金區,南山人壽保險股份有限公司,2009,1,1
高雄市,前金區,南山人壽保險股份有限公司,2010,1,2
高雄市,前金區,南山人壽保險股份有限公司,2011,0,2
高雄市,前金區,南山人壽保險股份有限公司,2012,0,2
高雄市,前金區,南山人壽保險股份有限公司,2013,0,2
高雄市,前金區,南山人壽保險股份有限公司,2014,1,3
高雄市,前金區,南山人壽保險股份有限公司,2015,0,3
高雄市,前金區,南山人壽保險股份有限公司,2016,0,3
高雄市,前金區,南山人壽保險股份有限公司,2017,0,3
高雄市,前金區,南山人壽保險股份有限公司,2018,0,3
高雄市,前金區,南山人壽保險股份有限公司,2019,0,3
高雄市,前金區,南山人壽保險股份有限公司,2020,1,4
高雄市,前金區,南山人壽保險股份有限公司,2021,0,4
高雄市,前金區,南山人壽保險股份有限公司,2022,0,4
高雄市,前金區,南山人壽保險股份有限公司,2023,0,4
高雄市,前金區,南山人壽保險股份有限公司,2024,0,4
高雄市,前金區,南山人壽保險股份有限公司,2025,0,4
高雄市,前金區,南山人壽保險股份有限公司,2026,0,4
高雄市,前金區,國泰人壽保險股份有限公司,1962,0,0
高雄市,前金區,國泰人壽保險股份有限公司,1963,0,0
高雄市,前金區,國泰人壽保險股份有限公司,1964,0,0
高雄市,前金區,國泰人壽保險股份有限公司,1965,0,0
高雄市,前金區,國泰人壽保險股份有限公司,1966,0,0
高雄市,前金區,國泰人壽保險股份有限公司,1967,0,0
高雄市,前金區,國泰人壽保險股份有限公司,1968,0,0
高雄市,前金區,國泰人壽保險股份有限公司,1969,1,1
高雄市,前金區,國泰人壽保險股份有限公司,1970,0,1
高雄市,前金區,國泰人壽保險股份有限公司,1971,0,1
高雄市,前金區,國泰人壽保險股份有限公司,1972,0,1
高雄市,前金區,國泰人壽保險股份有限公司,1973,0,1
高雄市,前金區,國泰人壽保險股份有限公司,1974,0,1
高雄市,前金區,國泰人壽保險股份有限公司,1975,0,1
高雄市,前金區,國泰人壽保險股份有限公司,1976,0,1
高雄市,前金區,國泰人壽保險股份有限公司,1977,0,1
高雄市,前金區,國泰人壽保險股份有限公司,1978,2,3
高雄市,前金區,國泰人壽保險股份有限公司,1979,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1980,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1981,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1982,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1983,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1984,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1985,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1986,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1987,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1988,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1989,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1990,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1991,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1992,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1993,0,3
高雄市,前金區,國泰人壽保險股份有限公司,1994,8,11
高雄市,前金區,國泰人壽保險股份有限公司,1995,0,11
高雄市,前金區,國泰人壽保險股份有限公司,1996,0,11
高雄市,前金區,國泰人壽保險股份有限公司,1997,0,11
高雄市,前金區,國泰人壽保險股份有限公司,1998,0,11
高雄市,前金區,國泰人壽保險股份有限公司,1999,0,11
高雄市,前金區,國泰人壽保險股份有限公司,2000,0,11
高雄市,前金區,國泰人壽保險股份有限公司,2001,0,11
高雄市,前金區,國泰人壽保險股份有限公司,2002,0,11
高雄市,前金區,國泰人壽保險股份有限公司,2003,0,11
高雄市,前金區,國泰人壽保險股份有限公司,2004,0,11
高雄市,前金區,國泰人壽保險股份有限公司,2005,0,11
高雄市,前金區,國泰人壽保險股份有限公司,2006,0,11
高雄市,前金區,國泰人壽保險股份有限公司,2007,1,12
高雄市,前金區,國泰人壽保險股份有限公司,2008,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2009,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2010,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2011,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2012,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2013,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2014,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2015,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2016,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2017,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2018,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2019,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2020,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2021,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2022,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2023,0,12
高雄市,前金區,國泰人壽保險股份有限公司,2024,1,13
高雄市,前金區,國泰人壽保險股份有限公司,2025,0,13
高雄市,前金區,國泰人壽保險股份有限公司,2026,0,13
高雄市,前金區,富邦人壽保險股份有限公司,1962,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1963,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1964,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1965,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1966,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1967,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1968,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1969,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1970,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1971,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1972,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1973,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1974,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1975,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1976,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1977,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1978,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1979,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1980,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1981,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1982,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1983,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1984,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1985,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1986,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1987,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1988,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1989,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1990,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1991,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1992,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1993,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1994,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1995,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1996,0,0
高雄市,前金區,富邦人壽保險股份有限公司,1997,1,1
高雄市,前金區,富邦人壽保險股份有限公司,1998,0,1
高雄市,前金區,富邦人壽保險股份有限公司,1999,1,2
高雄市,前金區,富邦人壽保險股份有限公司,2000,0,2
高雄市,前金區,富邦人壽保險股份有限公司,2001,0,2
高雄市,前金區,富邦人壽保險股份有限公司,2002,0,2
高雄市,前金區,富邦人壽保險股份有限公司,2003,0,2
高雄市,前金區,富邦人壽保險股份有限公司,2004,1,3
高雄市,前金區,富邦人壽保險股份有限公司,2005,0,3
高雄市,前金區,富邦人壽保險股份有限公司,2006,0,3
高雄市,前金區,富邦人壽保險股份有限公司,2007,0,3
高雄市,前金區,富邦人壽保險股份有限公司,2008,0,3
高雄市,前金區,富邦人壽保險股份有限公司,2009,0,3
高雄市,前金區,富邦人壽保險股份有限公司,2010,0,3
高雄市,前金區,富邦人壽保險股份有限公司,2011,0,3
高雄市,前金區,富邦人壽保險股份有限公司,2012,1,4
高雄市,前金區,富邦人壽保險股份有限公司,2013,0,4
高雄市,前金區,富邦人壽保險股份有限公司,2014,2,6
高雄市,前金區,富邦人壽保險股份有限公司,2015,0,6
高雄市,前金區,富邦人壽保險股份有限公司,2016,1,7
高雄市,前金區,富邦人壽保險股份有限公司,2017,0,7
高雄市,前金區,富邦人壽保險股份有限公司,2018,2,9
高雄市,前金區,富邦人壽保險股份有限公司,2019,1,10
高雄市,前金區,富邦人壽保險股份有限公司,2020,0,10
高雄市,前金區,富邦人壽保險股份有限公司,2021,0,10
高雄市,前金區,富邦人壽保險股份有限公司,2022,0,10
高雄市,前金區,富邦人壽保險股份有限公司,2023,0,10
高雄市,前金區,富邦人壽保險股份有限公司,2024,0,10
高雄市,前金區,富邦人壽保險股份有限公司,2025,3,13
高雄市,前金區,富邦人壽保險股份有限公司,2026,0,13
高雄市,前鎮區,全部,1962,0,0
高雄市,前鎮區,全部,1963,0,0
高雄市,前鎮區,全部,1964,0,0
高雄市,前鎮區,全部,1965,0,0
高雄市,前鎮區,全部,1966,0,0
高雄市,前鎮區,全部,1967,0,0
高雄市,前鎮區,全部,1968,0,0
高雄市,前鎮區,全部,1969,0,0
高雄市,前鎮區,全部,1970,0,0
高雄市,前鎮區,全部,1971,0,0
高雄市,前鎮區,全部,1972,0,0
高雄市,前鎮區,全部,1973,0,0
高雄市,前鎮區,全部,1974,0,0
高雄市,前鎮區,全部,1975,0,0
高雄市,前鎮區,全部,1976,0,0
高雄市,前鎮區,全部,1977,0,0
高雄市,前鎮區,全部,1978,0,0
高雄市,前鎮區,全部,1979,0,0
高雄市,前鎮區,全部,1980,0,0
高雄市,前鎮區,全部,1981,0,0
高雄市,前鎮區,全部,1982,0,0
高雄市,前鎮區,全部,1983,0,0
高雄市,前鎮區,全部,1984,0,0
高雄市,前鎮區,全部,1985,0,0
高雄市,前鎮區,全部,1986,0,0
高雄市,前鎮區,全部,1987,0,0
高雄市,前鎮區,全部,1988,0,0
高雄市,前鎮區,全部,1989,0,0
高雄市,前鎮區,全部,1990,0,0
高雄市,前鎮區,全部,1991,0,0
高雄市,前鎮區,全部,1992,0,0
高雄市,前鎮區,全部,1993,0,0
高雄市,前鎮區,全部,1994,0,0
高雄市,前鎮區,全部,1995,0,0
高雄市,前鎮區,全部,1996,0,0
高雄市,前鎮區,全部,1997,0,0
高雄市,前鎮區,全部,1998,0,0
高雄市,前鎮區,全部,1999,0,0
高雄市,前鎮區,全部,2000,0,0
高雄市,前鎮區,全部,2001,0,0
高雄市,前鎮區,全部,2002,0,0
高雄市,前鎮區,全部,2003,0,0
高雄市,前鎮區,全部,2004,1,1
高雄市,前鎮區,全部,2005,0,1
高雄市,前鎮區,全部,2006,0,1
高雄市,前鎮區,全部,2007,0,1
高雄市,前鎮區,全部,2008,0,1
高雄市,前鎮區,全部,2009,0,1
高雄市,前鎮區,全部,2010,0,1
高雄市,前鎮區,全部,2011,0,1
高雄市,前鎮區,全部,2012,0,1
高雄市,前鎮區,全部,2013,0,1
高雄市,前鎮區,全部,2014,0,1
高雄市,前鎮區,全部,2015,0,1
高雄市,前鎮區,全部,2016,0,1
高雄市,前鎮區,全部,2017,0,1
高雄市,前鎮區,全部,2018,0,1
高雄市,前鎮區,全部,2019,1,2
高雄市,前鎮區,全部,2020,0,2
高雄市,前鎮區,全部,2021,0,2
高雄市,前鎮區,全部,2022,0,2
高雄市,前鎮區,全部,2023,0,2
高雄市,前鎮區,全部,2024,0,2
高雄市,前鎮區,全部,2025,0,2
高雄市,前鎮區,全部,2026,0,2
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1962,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1963,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1964,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1965,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1966,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1967,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1968,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1969,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1970,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1971,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1972,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1973,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1974,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1975,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1976,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1977,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1978,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1979,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1980,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1981,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1982,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1983,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1984,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1985,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1986,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1987,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1988,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1989,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1990,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1991,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1992,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1993,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1994,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1995,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1996,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1997,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1998,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,1999,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2000,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2001,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2002,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2003,0,0
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2004,1,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2005,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2006,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2007,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2008,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2009,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2010,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2011,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2012,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2013,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2014,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2015,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2016,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2017,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2018,0,1
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2019,1,2
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2020,0,2
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2021,0,2
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2022,0,2
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2023,0,2
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2024,0,2
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2025,0,2
高雄市,前鎮區,新光人壽保險股份有限公司（原台新人壽）,2026,0,2
高雄市,大寮區,全部,1962,0,0
高雄市,大寮區,全部,1963,0,0
高雄市,大寮區,全部,1964,0,0
高雄市,大寮區,全部,1965,0,0
高雄市,大寮區,全部,1966,0,0
高雄市,大寮區,全部,1967,0,0
高雄市,大寮區,全部,1968,0,0
高雄市,大寮區,全部,1969,0,0
高雄市,大寮區,全部,1970,0,0
高雄市,大寮區,全部,1971,0,0
高雄市,大寮區,全部,1972,0,0
高雄市,大寮區,全部,1973,0,0
高雄市,大寮區,全部,1974,0,0
高雄市,大寮區,全部,1975,0,0
高雄市,大寮區,全部,1976,0,0
高雄市,大寮區,全部,1977,0,0
高雄市,大寮區,全部,1978,0,0
高雄市,大寮區,全部,1979,0,0
高雄市,大寮區,全部,1980,0,0
高雄市,大寮區,全部,1981,0,0
高雄市,大寮區,全部,1982,0,0
高雄市,大寮區,全部,1983,0,0
高雄市,大寮區,全部,1984,0,0
高雄市,大寮區,全部,1985,0,0
高雄市,大寮區,全部,1986,0,0
高雄市,大寮區,全部,1987,0,0
高雄市,大寮區,全部,1988,0,0
高雄市,大寮區,全部,1989,0,0
高雄市,大寮區,全部,1990,0,0
高雄市,大寮區,全部,1991,0,0
高雄市,大寮區,全部,1992,0,0
高雄市,大寮區,全部,1993,0,0
高雄市,大寮區,全部,1994,0,0
高雄市,大寮區,全部,1995,0,0
高雄市,大寮區,全部,1996,0,0
高雄市,大寮區,全部,1997,0,0
高雄市,大寮區,全部,1998,0,0
高雄市,大寮區,全部,1999,0,0
高雄市,大寮區,全部,2000,0,0
高雄市,大寮區,全部,2001,0,0
高雄市,大寮區,全部,2002,0,0
高雄市,大寮區,全部,2003,0,0
高雄市,大寮區,全部,2004,0,0
高雄市,大寮區,全部,2005,0,0
高雄市,大寮區,全部,2006,0,0
高雄市,大寮區,全部,2007,0,0
高雄市,大寮區,全部,2008,0,0
高雄市,大寮區,全部,2009,0,0
高雄市,大寮區,全部,2010,0,0
高雄市,大寮區,全部,2011,0,0
高雄市,大寮區,全部,2012,0,0
高雄市,大寮區,全部,2013,0,0
高雄市,大寮區,全部,2014,0,0
高雄市,大寮區,全部,2015,1,1
高雄市,大寮區,全部,2016,0,1
高雄市,大寮區,全部,2017,0,1
高雄市,大寮區,全部,2018,0,1
高雄市,大寮區,全部,2019,0,1
高雄市,大寮區,全部,2020,0,1
高雄市,大寮區,全部,2021,0,1
高雄市,大寮區,全部,2022,0,1
高雄市,大寮區,全部,2023,0,1
高雄市,大寮區,全部,2024,0,1
高雄市,大寮區,全部,2025,0,1
高雄市,大寮區,全部,2026,0,1
高雄市,大寮區,富邦人壽保險股份有限公司,1962,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1963,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1964,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1965,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1966,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1967,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1968,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1969,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1970,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1971,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1972,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1973,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1974,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1975,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1976,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1977,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1978,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1979,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1980,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1981,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1982,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1983,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1984,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1985,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1986,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1987,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1988,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1989,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1990,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1991,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1992,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1993,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1994,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1995,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1996,0,0
高雄市,大寮區,富邦人壽保險股份有限公司,1997,0,0
